t,x,z,z,v_x,v_y,v_z,phi,theta,psi,p,q,r,phi_r,theta_r,psi_r,force_0,force_1,force_2
39060,10.7328,0.00960296,-4.40577,0.499999,4.7089e-07,0.000910976,6.21137e-09,-0.0255058,0,-4.57858e-10,-1.46321e-07,9.08857e-16,6.53858e-09,-0.0255059,0,-0.24993,-2.37346e-07,-9.79681
39085,10.7453,0.00960297,-4.40575,0.499999,4.66526e-07,0.000910985,6.19992e-09,-0.0255058,0,-6.05891e-10,-1.88045e-07,1.16586e-15,6.06974e-09,-0.0255059,0,-0.24993,-2.35408e-07,-9.79681
39106,10.7553,0.00960298,-4.40573,0.499999,4.63077e-07,0.000910973,6.18781e-09,-0.0255058,0,-2.86528e-09,-2.21423e-07,1.37012e-15,4.96117e-09,-0.0255059,0,-0.24993,-2.33227e-07,-9.79681
39131,10.7678,0.00960299,-4.40571,0.499999,4.58805e-07,0.000910983,6.11617e-09,-0.0255058,0,-8.72673e-09,-2.51226e-07,1.53654e-15,3.32748e-09,-0.0255059,0,-0.24993,-2.31502e-07,-9.79681
39172,10.7883,0.00960301,-4.40567,0.499999,4.51857e-07,0.000910958,5.75838e-09,-0.0255059,0,-3.23601e-08,-3.00101e-07,1.7281e-15,-1.21888e-09,-0.0255059,0,-0.24993,-2.29368e-07,-9.79681
39205,10.8048,0.00960303,-4.40564,0.499999,4.46264e-07,0.000910971,4.69049e-09,-0.0255059,0,-1.14566e-08,-8.76705e-08,4.11218e-16,6.26795e-09,-0.0255059,0,-0.24993,-2.25901e-07,-9.79681
39279,10.8418,0.00960306,-4.40557,0.499999,4.33155e-07,0.000910998,3.84271e-09,-0.0255059,0,-6.83262e-08,-8.76705e-08,3.36892e-16,-5.05677e-09,-0.0255059,0,-0.24993,-2.23109e-07,-9.79681
39301,10.8528,0.00960307,-4.40555,0.499999,4.29219e-07,0.000910985,2.33953e-09,-0.0255059,0,-4.46524e-09,1.79835e-07,-4.2073e-16,2.05717e-08,-0.0255058,0,-0.24993,-2.16564e-07,-9.79681
39372,10.8878,0.0096031,-4.40549,0.499999,4.15802e-07,0.000910944,2.02696e-09,-0.0255059,0,-5.36087e-08,4.63207e-08,-9.38904e-17,-5.48471e-09,-0.0255059,0,-0.24993,-2.14598e-07,-9.79681
39392,10.8973,0.00960311,-4.40547,0.499999,4.12229e-07,0.000910951,1.0084e-09,-0.0255059,0,6.93688e-09,2.68288e-07,-2.70541e-16,2.42435e-08,-0.0255057,0,-0.24993,-2.07895e-07,-9.79681
39408,10.9053,0.00960311,-4.40546,0.499999,4.0909e-07,0.000910957,1.11939e-09,-0.0255059,0,1.48186e-08,1.8818e-07,-2.10646e-16,7.1831e-09,-0.0255059,0,-0.24993,-2.06108e-07,-9.79681
39437,10.9198,0.00960313,-4.40543,0.499999,4.03476e-07,0.000910968,1.54913e-09,-0.0255059,0,1.20228e-08,5.68111e-08,-8.80076e-17,2.82268e-09,-0.0255059,0,-0.24993,-2.04536e-07,-9.79681
39460,10.9313,0.00960314,-4.40541,0.499999,3.99185e-07,0.000910977,1.82565e-09,-0.0255059,0,2.25684e-08,1.50033e-07,-2.73908e-16,8.29828e-09,-0.0255058,0,-0.24993,-2.01727e-07,-9.79681
39500,10.9508,0.00960315,-4.40538,0.499999,3.92099e-07,0.000910991,2.70582e-09,-0.0255058,0,1.86527e-09,-3.59337e-08,9.72301e-17,5.79467e-10,-0.0255059,0,-0.24993,-1.99577e-07,-9.79681
39531,10.9663,0.00960316,-4.40535,0.499999,3.86844e-07,0.000910973,2.76364e-09,-0.0255058,0,3.00316e-08,1.19277e-07,-3.29639e-16,1.21275e-08,-0.0255058,0,-0.24993,-1.96033e-07,-9.79681
39549,10.9753,0.00960317,-4.40533,0.499999,3.8385e-07,0.000910979,3.30421e-09,-0.0255058,0,3.16779e-08,1.79358e-07,-5.92638e-16,9.08396e-09,-0.0255058,0,-0.24993,-1.93402e-07,-9.79681
39585,10.9933,0.00960318,-4.4053,0.499999,3.78107e-07,0.000910993,4.44462e-09,-0.0255058,0,5.92922e-09,-9.46923e-09,4.20871e-17,1.85382e-09,-0.0255059,0,-0.24993,-1.91899e-07,-9.79681
39603,11.0023,0.00960319,-4.40528,0.499999,3.75488e-07,0.000910982,4.55134e-09,-0.0255058,0,1.65937e-08,8.92361e-08,-4.06144e-16,1.14366e-08,-0.0255058,0,-0.24993,-1.89026e-07,-9.79681
39634,11.0173,0.0096032,-4.40526,0.499999,3.71194e-07,0.000910964,5.04916e-09,-0.0255058,0,5.95687e-09,-2.52049e-08,1.27263e-16,3.9926e-09,-0.0255059,0,-0.24993,-1.87714e-07,-9.79681
39658,11.0288,0.00960321,-4.40523,0.499999,3.68064e-07,0.000910973,5.18616e-09,-0.0255058,0,2.27678e-09,-8.00411e-08,4.15106e-16,4.52136e-09,-0.0255059,0,-0.24993,-1.85566e-07,-9.79681
39692,11.0458,0.00960322,-4.4052,0.499999,3.63535e-07,0.000910985,5.26357e-09,-0.0255058,0,-1.02456e-08,-1.52997e-07,8.05312e-16,1.91294e-09,-0.0255059,0,-0.24993,-1.84001e-07,-9.79681
39724,11.0618,0.00960323,-4.40517,0.499999,3.5937e-07,0.000910967,4.93572e-09,-0.0255058,0,-7.31138e-09,-1.83515e-07,9.05777e-16,4.3363e-09,-0.0255059,0,-0.24993,-1.81738e-07,-9.79681
39747,11.0733,0.00960324,-4.40515,0.499999,3.5635e-07,0.000910975,4.76755e-09,-0.0255059,0,-2.64402e-09,-1.99966e-07,9.53347e-16,5.64895e-09,-0.0255059,0,-0.24993,-1.79657e-07,-9.79681
39768,11.0833,0.00960325,-4.40514,0.499999,3.53721e-07,0.000910983,4.71467e-09,-0.0255059,0,-2.18404e-09,-2.09502e-07,9.87736e-16,4.52162e-09,-0.0255059,0,-0.24993,-1.78147e-07,-9.79681
39798,11.0983,0.00960326,-4.40511,0.499999,3.49802e-07,0.000910965,4.64915e-09,-0.0255059,0,-4.89113e-09,-2.23808e-07,1.04052e-15,3.41918e-09,-0.0255059,0,-0.24993,-1.76833e-07,-9.79681
39832,11.1153,0.00960327,-4.40508,0.499999,3.45405e-07,0.000910978,4.48285e-09,-0.0255059,0,-1.60208e-08,-7.78954e-08,3.49194e-16,4.95303e-10,-0.0255059,0,-0.24993,-1.74874e-07,-9.79681
39853,11.1253,0.00960328,-4.40506,0.499999,3.42829e-07,0.000910985,4.16244e-09,-0.0255059,0,-7.97529e-10,9.3766e-08,-3.90295e-16,9.21076e-09,-0.0255058,0,-0.24993,-1.72678e-07,-9.79681
39876,11.1363,0.00960329,-4.40504,0.499999,3.39956e-07,0.000910972,4.14489e-09,-0.0255059,0,-5.23138e-09,2.03331e-08,-8.42784e-17,2.00349e-09,-0.0255059,0,-0.24993,-1.7139e-07,-9.79681
39897,11.1468,0.00960329,-4.40502,0.499999,3.3724e-07,0.00091098,4.03503e-09,-0.0255059,0,-5.42694e-09,-3.97484e-08,1.60386e-16,3.11012e-09,-0.0255059,0,-0.24993,-1.69954e-07,-9.79681
39927,11.1618,0.0096033,-4.40499,0.499999,3.33368e-07,0.000910991,3.87222e-09,-0.0255059,0,-1.26067e-08,-1.04121e-07,4.03182e-16,6.64934e-10,-0.0255059,0,-0.24993,-1.68597e-07,-9.79681
39951,11.1733,0.00960331,-4.40497,0.499999,3.30407e-07,0.000910977,3.58227e-09,-0.0255059,0,-4.21684e-09,5.49038e-08,-1.9668e-16,5.25078e-09,-0.0255058,0,-0.24993,-1.66663e-07,-9.79681
39971,11.1833,0.00960332,-4.40495,0.499999,3.27805e-07,0.000910984,3.49793e-09,-0.0255059,0,-2.67784e-09,1.69345e-07,-5.92357e-16,3.59274e-09,-0.0255058,0,-0.24993,-1.65183e-07,-9.79681
39999,11.1973,0.00960333,-4.40493,0.499999,3.24176e-07,0.000910968,3.42295e-09,-0.0255059,0,-1.05238e-08,4.91817e-08,-1.68347e-16,2.13778e-10,-0.0255059,0,-0.24993,-1.63882e-07,-9.79681
40017,11.2063,0.00960333,-4.40491,0.499999,3.21863e-07,0.000910975,3.23353e-09,-0.0255059,0,-2.45621e-09,1.5647e-07,-5.0595e-16,6.01069e-09,-0.0255058,0,-0.24993,-1.62069e-07,-9.79681
40052,11.2238,0.00960334,-4.40488,0.499999,3.17339e-07,0.000910988,3.14756e-09,-0.0255059,0,-1.63185e-08,6.26639e-09,-1.97238e-17,-1.16924e-09,-0.0255059,0,-0.24993,-1.60913e-07,-9.79681
40082,11.2388,0.00960335,-4.40485,0.499999,3.13505e-07,0.00091097,2.658e-09,-0.0255059,0,8.21233e-09,2.20843e-07,-5.87002e-16,8.38717e-09,-0.0255058,0,-0.24993,-1.58654e-07,-9.79681
40120,11.2578,0.00960336,-4.40482,0.499999,3.08538e-07,0.000910984,2.97007e-09,-0.0255058,0,-6.88271e-09,3.40538e-09,-1.01142e-17,1.63845e-10,-0.0255059,0,-0.24993,-1.56735e-07,-9.79681
40175,11.2848,0.00960338,-4.40477,0.499999,3.0178e-07,0.000910952,2.59841e-09,-0.0255058,0,-1.83736e-08,5.49038e-08,-1.42662e-16,-3.96757e-10,-0.0255058,0,-0.24993,-1.54254e-07,-9.79681
40197,11.2958,0.00960339,-4.40475,0.499999,2.99021e-07,0.00091096,2.19419e-09,-0.0255058,0,7.22835e-09,1.54563e-07,-3.3914e-16,1.09284e-08,-0.0255058,0,-0.24993,-1.50877e-07,-9.79681
40305,11.3498,0.00960342,-4.40465,0.499999,2.85197e-07,0.000911001,2.97485e-09,-0.0255058,0,-1.09456e-07,-4.89167e-07,1.4552e-15,-7.30886e-09,-0.0255059,0,-0.24993,-1.49493e-07,-9.79681
40334,11.3643,0.00960343,-4.40462,0.499999,2.81907e-07,0.000910984,-1.99388e-10,-0.0255058,0,4.13615e-09,-1.84945e-07,-3.68758e-17,2.24425e-08,-0.0255058,0,-0.24993,-1.426e-07,-9.79681
40357,11.3758,0.00960344,-4.4046,0.499999,2.7862e-07,0.00091097,-1.04256e-10,-0.0255058,0,1.12933e-08,-1.68494e-07,-1.75666e-17,3.65691e-09,-0.0255059,0,-0.24993,-1.40954e-07,-9.79681
40384,11.3888,0.00960344,-4.40458,0.499999,2.74972e-07,0.00091098,1.89369e-10,-0.0255059,0,1.72805e-08,-1.56097e-07,2.95598e-17,4.23131e-09,-0.0255059,0,-0.24993,-1.39309e-07,-9.79681
40408,11.4008,0.00960345,-4.40456,0.499999,2.71716e-07,0.000910989,6.04101e-10,-0.0255059,0,1.80949e-08,-1.50375e-07,9.08414e-17,3.63919e-09,-0.0255059,0,-0.24993,-1.37482e-07,-9.79681
40426,11.4098,0.00960345,-4.40454,0.499999,2.69378e-07,0.000910978,9.29809e-10,-0.0255059,0,2.77424e-08,-1.50375e-07,1.3982e-16,9.22091e-09,-0.0255059,0,-0.24993,-1.35853e-07,-9.79681
40453,11.4233,0.00960346,-4.40452,0.499999,2.65987e-07,0.000910988,1.67885e-09,-0.0255059,0,1.8869e-08,-1.63249e-07,2.74072e-16,2.637e-09,-0.0255059,0,-0.24993,-1.34679e-07,-9.79681
40474,11.4338,0.00960347,-4.4045,0.499999,2.6354e-07,0.000910975,2.0751e-09,-0.0255059,0,2.24699e-08,-1.63249e-07,3.38759e-16,6.78997e-09,-0.0255059,0,-0.24993,-1.32981e-07,-9.79681
40504,11.4488,0.00960347,-4.40447,0.499999,2.60197e-07,0.000910987,2.7492e-09,-0.0255059,0,1.32601e-08,-1.70402e-07,4.68468e-16,3.04977e-09,-0.0255059,0,-0.24993,-1.31754e-07,-9.79681
40541,11.4673,0.00960348,-4.40444,0.499999,2.5638e-07,0.000910965,3.23982e-09,-0.0255059,0,5.88731e-09,4.13139e-08,-1.3385e-16,3.14337e-09,-0.0255058,0,-0.24993,-1.30079e-07,-9.79681
40604,11.4988,0.0096035,-4.40438,0.499999,2.50305e-07,0.000910988,3.61073e-09,-0.0255059,0,-2.00984e-08,1.16416e-07,-4.20345e-16,1.74823e-10,-0.0255059,0,-0.24993,-1.28169e-07,-9.79681
40675,11.5343,0.00960352,-4.40431,0.499999,2.43932e-07,0.000910946,2.18374e-09,-0.0255059,0,-9.87482e-09,8.25603e-08,-1.8029e-16,1.43295e-09,-0.0255059,0,-0.24993,-1.2514e-07,-9.79681
40712,11.5528,0.00960353,-4.40428,0.499999,2.40212e-07,0.00091096,1.81837e-09,-0.0255059,0,8.34065e-09,1.44311e-07,-2.6241e-16,5.32937e-09,-0.0255058,0,-0.24993,-1.21955e-07,-9.79681
40774,11.5833,0.00960354,-4.40422,0.499999,2.33973e-07,0.000910983,2.32715e-09,-0.0255059,0,-1.70289e-08,1.0068e-07,-2.34298e-16,-8.39263e-10,-0.0255058,0,-0.24993,-1.20092e-07,-9.79681
40800,11.5958,0.00960355,-4.4042,0.499999,2.31618e-07,0.000910969,1.90143e-09,-0.0255059,0,2.04314e-08,2.43731e-07,-4.63437e-16,1.42461e-08,-0.0255058,0,-0.24993,-1.16975e-07,-9.79681
40817,11.6043,0.00960355,-4.40419,0.499999,2.29966e-07,0.000910975,2.24876e-09,-0.0255058,0,1.66862e-08,1.66722e-07,-3.74918e-16,3.376e-09,-0.0255059,0,-0.24993,-1.15796e-07,-9.79681
40834,11.6128,0.00960355,-4.40417,0.499999,2.28386e-07,0.000910981,2.53242e-09,-0.0255058,0,1.50837e-08,9.3766e-08,-2.37455e-16,4.30964e-09,-0.0255059,0,-0.24993,-1.14968e-07,-9.79681
40858,11.6248,0.00960356,-4.40415,0.499999,2.26242e-07,0.00091099,2.89443e-09,-0.0255058,0,8.80102e-09,1.36574e-08,-3.95303e-17,2.62971e-09,-0.0255059,0,-0.24993,-1.14176e-07,-9.79681
40880,11.6353,0.00960356,-4.40413,0.499999,2.24462e-07,0.000910978,3.07925e-09,-0.0255058,0,6.48178e-09,-3.64105e-08,1.12117e-16,3.37422e-09,-0.0255059,0,-0.24993,-1.13103e-07,-9.79681
40910,11.6503,0.00960357,-4.4041,0.499999,2.22001e-07,0.000910989,3.27371e-09,-0.0255058,0,-2.15236e-09,-8.64784e-08,2.83105e-16,1.36793e-09,-0.0255059,0,-0.24993,-1.12212e-07,-9.79681
40938,11.6643,0.00960358,-4.40408,0.499999,2.19791e-07,0.000910972,3.21344e-09,-0.0255058,0,-5.20984e-09,-1.19857e-07,3.85154e-16,1.79433e-09,-0.0255059,0,-0.24993,-1.10981e-07,-9.79681
40960,11.6748,0.00960358,-4.40406,0.499999,2.18145e-07,0.00091098,3.10404e-09,-0.0255058,0,2.34905e-09,-1.39884e-07,4.34205e-16,5.87514e-09,-0.0255059,0,-0.24993,-1.09877e-07,-9.79681
40986,11.6873,0.00960359,-4.40404,0.499999,2.16179e-07,0.000910989,3.16276e-09,-0.0255059,0,-5.49784e-09,-1.57766e-07,4.98975e-16,3.88108e-10,-0.0255059,0,-0.24993,-1.09054e-07,-9.79681
41004,11.6963,0.00960359,-4.40402,0.499999,2.14791e-07,0.000910978,3.0638e-09,-0.0255059,0,-1.61712e-09,-1.66349e-07,5.09659e-16,4.32911e-09,-0.0255059,0,-0.24993,-1.08071e-07,-9.79681
41035,11.7118,0.0096036,-4.40399,0.499999,2.12393e-07,0.00091099,3.01367e-09,-0.0255059,0,-1.15657e-08,-1.81131e-07,5.45868e-16,-4.36499e-10,-0.0255059,0,-0.24993,-1.07378e-07,-9.79681
41052,11.7203,0.0096036,-4.40398,0.499999,2.1109e-07,0.00091098,2.81705e-09,-0.0255059,0,-3.84223e-09,-1.81131e-07,5.10255e-16,5.47506e-09,-0.0255059,0,-0.24993,-1.0618e-07,-9.79681
41078,11.7333,0.00960361,-4.40395,0.499999,2.09064e-07,0.000910989,2.71716e-09,-0.0255059,0,-8.50059e-09,-1.74932e-07,4.75317e-16,3.33776e-10,-0.0255059,0,-0.24993,-1.05529e-07,-9.79681
41096,11.7423,0.00960361,-4.40394,0.499999,2.07661e-07,0.000910979,2.56414e-09,-0.0255059,0,-5.9965e-09,-1.7064e-07,4.37546e-16,2.57821e-09,-0.0255059,0,-0.24993,-1.04517e-07,-9.79681
41138,11.7633,0.00960362,-4.4039,0.499999,2.04356e-07,0.000910994,2.31229e-09,-0.0255059,0,-1.90371e-08,-1.7064e-07,3.9457e-16,-1.62013e-09,-0.0255059,0,-0.24993,-1.03817e-07,-9.79681
41197,11.7928,0.00960363,-4.40384,0.499999,1.99665e-07,0.000910959,1.1891e-09,-0.0255059,0,-1.76538e-08,6.84937e-08,-8.1446e-17,-8.79936e-10,-0.0255059,0,-0.24993,-1.02171e-07,-9.79681
41215,11.8013,0.00960364,-4.40383,0.499999,1.98166e-07,0.000910965,8.88987e-10,-0.0255059,0,6.72829e-10,1.69822e-07,-1.50969e-16,8.79181e-09,-0.0255058,0,-0.24993,-9.98273e-08,-9.79681
41244,11.8158,0.00960364,-4.4038,0.499999,1.95545e-07,0.000910976,9.08499e-10,-0.0255059,0,-1.60673e-09,7.30236e-08,-6.63419e-17,2.24043e-10,-0.0255059,0,-0.24993,-9.90777e-08,-9.79681
41264,11.8253,0.00960364,-4.40379,0.499999,1.93857e-07,0.000910983,8.77972e-10,-0.0255059,0,3.77035e-09,1.77213e-07,-1.55588e-16,3.44933e-09,-0.0255058,0,-0.24993,-9.77675e-08,-9.79681
41290,11.8383,0.00960365,-4.40376,0.499999,1.91561e-07,0.000910968,9.76001e-10,-0.0255059,0,3.29887e-09,9.66271e-08,-9.43081e-17,1.3753e-09,-0.0255059,0,-0.24993,-9.69227e-08,-9.79681
41321,11.8538,0.00960365,-4.40373,0.499999,1.88888e-07,0.000910979,1.07827e-09,-0.0255059,0,4.8526e-09,2.27173e-08,-2.44953e-17,2.071e-09,-0.0255059,0,-0.24993,-9.57739e-08,-9.79681
41396,11.8908,0.00960367,-4.40367,0.499999,1.82681e-07,0.000911007,1.43736e-09,-0.0255059,0,-2.27065e-08,9.32892e-08,-1.3409e-16,-1.77247e-09,-0.0255059,0,-0.24993,-9.44355e-08,-9.79681
41423,11.9043,0.00960367,-4.40364,0.499999,1.80596e-07,0.00091099,8.24283e-10,-0.0255059,0,2.09489e-09,1.641e-07,-1.35264e-16,6.53589e-09,-0.0255058,0,-0.24993,-9.13358e-08,-9.79681
41457,11.9208,0.00960368,-4.40361,0.499999,1.77882e-07,0.000910971,8.93414e-10,-0.0255059,0,4.41566e-09,6.96858e-08,-6.22583e-17,1.90463e-09,-0.0255059,0,-0.24993,-9.02925e-08,-9.79681
41476,11.9303,0.00960368,-4.40359,0.499999,1.76359e-07,0.000910978,9.77312e-10,-0.0255059,0,9.44499e-09,2.89162e-08,-2.82601e-17,4.33525e-09,-0.0255059,0,-0.24993,-8.89354e-08,-9.79681
41496,11.9403,0.00960369,-4.40358,0.499999,1.74787e-07,0.000910985,1.16621e-09,-0.0255059,0,1.13724e-08,-9.23077e-09,1.0765e-17,3.64109e-09,-0.0255059,0,-0.24993,-8.81725e-08,-9.79681
41536,11.9603,0.00960369,-4.40354,0.499999,1.71748e-07,0.000910962,1.62111e-09,-0.0255059,0,-1.20311e-09,-7.5988e-08,1.23185e-16,6.93703e-11,-0.0255059,0,-0.24993,-8.73839e-08,-9.79681
41569,11.9768,0.0096037,-4.40351,0.499999,1.69439e-07,0.000910974,1.5814e-09,-0.0255059,0,3.07413e-09,-1.07459e-07,1.69936e-16,2.70068e-09,-0.0255059,0,-0.24993,-8.58649e-08,-9.79681
41605,11.9948,0.00960371,-4.40348,0.499999,1.66947e-07,0.000910987,1.69207e-09,-0.0255059,0,2.64725e-09,-1.24625e-07,2.10875e-16,2.01617e-09,-0.0255059,0,-0.24993,-8.47095e-08,-9.79681
41631,12.0073,0.00960371,-4.40345,0.499999,1.65275e-07,0.000910972,1.75825e-09,-0.0255059,0,6.44281e-09,-1.24625e-07,2.19123e-16,3.6868e-09,-0.0255059,0,-0.24993,-8.34632e-08,-9.79681
41659,12.0208,0.00960371,-4.40343,0.499999,1.63509e-07,0.000910982,1.93221e-09,-0.0255059,0,3.03374e-09,-1.31063e-07,2.5324e-16,1.65534e-09,-0.0255059,0,-0.24993,-8.26261e-08,-9.79681
41678,12.0303,0.00960372,-4.40341,0.499999,1.62316e-07,0.000910971,1.98985e-09,-0.0255059,0,3.92829e-09,-1.22003e-07,2.42767e-16,2.9491e-09,-0.0255059,0,-0.24993,-8.17428e-08,-9.79681
41709,12.0458,0.00960372,-4.40338,0.499999,1.60404e-07,0.000910983,2.11163e-09,-0.0255059,0,-5.88931e-10,-1.22003e-07,2.57624e-16,1.23977e-09,-0.0255059,0,-0.24993,-8.11454e-08,-9.79681
41732,12.0573,0.00960373,-4.40336,0.499999,1.59036e-07,0.000910969,2.09808e-09,-0.0255059,0,2.76948e-10,-1.27486e-07,2.67477e-16,2.38209e-09,-0.0255059,0,-0.24993,-8.01898e-08,-9.79681
41750,12.0658,0.00960373,-4.40335,0.499999,1.58034e-07,0.000910976,2.10279e-09,-0.0255059,0,2.25443e-10,-1.1938e-07,2.51031e-16,2.11764e-09,-0.0255059,0,-0.24993,-7.95055e-08,-9.79681
41793,12.0873,0.00960374,-4.40331,0.499999,1.55522e-07,0.000910991,2.11248e-09,-0.0255059,0,-1.23201e-08,-1.29632e-07,2.73846e-16,-7.74193e-10,-0.0255059,0,-0.24993,-7.90044e-08,-9.79681
41808,12.0948,0.00960374,-4.4033,0.499999,1.54667e-07,0.000910982,1.92768e-09,-0.0255059,0,-2.94338e-09,2.77241e-08,-5.34433e-17,6.146e-09,-0.0255058,0,-0.24993,-7.77498e-08,-9.79681
41836,12.1088,0.00960374,-4.40327,0.499999,1.5303e-07,0.000910966,1.84527e-09,-0.0255059,0,-5.59183e-09,-1.23302e-08,2.27526e-17,4.52001e-10,-0.0255059,0,-0.24993,-7.73224e-08,-9.79681
41860,12.1203,0.00960375,-4.40325,0.499999,1.51687e-07,0.000910975,1.71666e-09,-0.0255059,0,-4.62608e-09,1.19277e-07,-2.04757e-16,1.25863e-09,-0.0255058,0,-0.24993,-7.6505e-08,-9.79681
41877,12.1288,0.00960375,-4.40323,0.499999,1.50683e-07,0.000910981,1.63801e-09,-0.0255059,0,-1.32894e-09,8.27988e-08,-1.35625e-16,2.82346e-09,-0.0255059,0,-0.24993,-7.58336e-08,-9.79681
41905,12.1428,0.00960375,-4.40321,0.5,1.49023e-07,0.000910991,1.6008e-09,-0.0255059,0,-4.18497e-09,3.60687e-08,-5.77389e-17,3.78792e-10,-0.0255059,0,-0.24993,-7.53322e-08,-9.79681
41970,12.1753,0.00960376,-4.40315,0.5,1.452e-07,0.000910953,1.32878e-09,-0.0255059,0,-2.04278e-08,1.44549e-07,-1.92074e-16,-1.65138e-09,-0.0255059,0,-0.24993,-7.45038e-08,-9.79681
42008,12.1943,0.00960377,-4.40311,0.5,1.42936e-07,0.000910967,5.52524e-10,-0.0255059,0,1.71875e-08,3.61987e-07,-2.00007e-16,7.55053e-09,-0.0255058,0,-0.24993,-7.25968e-08,-9.79681
42034,12.2068,0.00960377,-4.40309,0.5,1.41285e-07,0.000910976,9.82211e-10,-0.0255059,0,1.12362e-08,3.38145e-07,-3.3213e-16,1.26575e-09,-0.0255058,0,-0.24993,-7.14623e-08,-9.79681
42074,12.2268,0.00960378,-4.40306,0.5,1.38844e-07,0.000910991,1.43166e-09,-0.0255059,0,6.02729e-09,1.188e-07,-1.70081e-16,1.7025e-09,-0.0255059,0,-0.24993,-7.0634e-08,-9.79681
42095,12.2373,0.00960378,-4.40304,0.5,1.37681e-07,0.000910979,1.55823e-09,-0.0255059,0,4.97993e-09,5.37117e-08,-8.36952e-17,2.01783e-09,-0.0255059,0,-0.24993,-6.9413e-08,-9.79681
42154,12.2668,0.00960379,-4.40298,0.5,1.34521e-07,0.000911,1.85205e-09,-0.0255059,0,-1.73941e-08,-1.01022e-07,1.87097e-16,-1.33759e-09,-0.0255059,0,-0.24993,-6.88297e-08,-9.79681
42176,12.2778,0.00960379,-4.40296,0.5,1.33441e-07,0.000910987,1.46938e-09,-0.0255059,0,2.03263e-09,-1.11512e-07,1.63854e-16,7.55144e-09,-0.0255059,0,-0.24993,-6.72517e-08,-9.79681
42207,12.2928,0.0096038,-4.40294,0.5,1.31871e-07,0.000910969,1.53036e-09,-0.0255059,0,-3.49087e-09,-1.25817e-07,1.92546e-16,-5.91758e-12,-0.0255059,0,-0.24993,-6.67112e-08,-9.79681
42234,12.3063,0.0096038,-4.40291,0.5,1.30496e-07,0.000910979,1.4361e-09,-0.0255059,0,3.14005e-09,-1.1938e-07,1.71442e-16,3.3579e-09,-0.0255059,0,-0.24993,-6.5927e-08,-9.79681
42263,12.3208,0.0096038,-4.40288,0.5,1.29012e-07,0.00091099,1.52716e-09,-0.0255059,0,-2.15745e-09,-1.1938e-07,1.82313e-16,1.74585e-10,-0.0255059,0,-0.24993,-6.52389e-08,-9.79681
42309,12.3438,0.00960381,-4.40284,0.5,1.26733e-07,0.000910963,1.42792e-09,-0.0255059,0,-9.04662e-09,-1.08413e-07,1.54805e-16,-3.58822e-10,-0.0255059,0,-0.24993,-6.44975e-08,-9.79681
42334,12.3558,0.00960381,-4.40282,0.5,1.25548e-07,0.000910972,1.2108e-09,-0.0255059,0,5.46702e-09,1.60523e-07,-1.94362e-16,5.84688e-09,-0.0255058,0,-0.24993,-6.33595e-08,-9.79681
42357,12.3673,0.00960381,-4.4028,0.5,1.24378e-07,0.00091098,1.33654e-09,-0.0255059,0,1.45664e-09,9.47197e-08,-1.26597e-16,4.51221e-10,-0.0255059,0,-0.24993,-6.27663e-08,-9.79681
42381,12.3788,0.00960382,-4.40278,0.5,1.23249e-07,0.000910989,1.37005e-09,-0.0255059,0,6.29833e-10,3.98834e-08,-5.46421e-17,1.23926e-09,-0.0255059,0,-0.24993,-6.21807e-08,-9.79681
42413,12.3948,0.00960382,-4.40275,0.5,1.21706e-07,0.00091097,1.3902e-09,-0.0255059,0,-3.98921e-09,-1.35223e-08,1.87988e-17,3.99641e-11,-0.0255059,0,-0.24993,-6.16161e-08,-9.79681
42430,12.4028,0.00960382,-4.40273,0.5,1.20951e-07,0.000910976,1.32637e-09,-0.0255059,0,-3.50681e-10,-2.87811e-08,3.81745e-17,2.94623e-09,-0.0255059,0,-0.24993,-6.08453e-08,-9.79681
42461,12.4178,0.00960383,-4.40271,0.5,1.19527e-07,0.000910987,1.31585e-09,-0.0255059,0,-3.46475e-09,-6.45439e-08,8.49303e-17,2.25226e-10,-0.0255059,0,-0.24993,-6.04676e-08,-9.79681
42484,12.4293,0.00960383,-4.40269,0.5,1.18449e-07,0.000910973,1.23616e-09,-0.0255059,0,-3.49194e-09,-8.09948e-08,1.00123e-16,6.80378e-10,-0.0255059,0,-0.24993,-5.9756e-08,-9.79681
42536,12.4553,0.00960384,-4.40264,0.5,1.15999e-07,0.000910992,1.05458e-09,-0.0255059,0,-6.23666e-09,-1.0579e-07,1.11565e-16,7.9784e-11,-0.0255059,0,-0.24993,-5.92181e-08,-9.79681
42554,12.4643,0.00960384,-4.40262,0.5,1.15141e-07,0.000910982,9.42323e-10,-0.0255059,0,-3.33479e-09,-1.56681e-08,1.47644e-17,1.54414e-09,-0.0255058,0,-0.24993,-5.7994e-08,-9.79681
42598,12.4863,0.00960384,-4.40258,0.5,1.13015e-07,0.000910956,7.95593e-10,-0.0255059,0,-7.70702e-09,-2.61585e-08,2.08115e-17,-6.51627e-10,-0.0255059,0,-0.24993,-5.75659e-08,-9.79681
42633,12.5038,0.00960385,-4.40255,0.5,1.1131e-07,0.000910969,5.25847e-10,-0.0255059,0,-1.23415e-09,1.57424e-07,-8.27808e-17,1.25772e-09,-0.0255058,0,-0.24993,-5.65042e-08,-9.79681
